lat,lon,lead_month,forecast_date,anom,init_year,init_month
-15.5,-40.5,3,2026-11,1.5926,2026,8
-15.5,-39.5,3,2026-11,1.4683,2026,8
-15.5,-38.5,3,2026-11,0.9104,2026,8
-15.5,-37.5,3,2026-11,0.9742,2026,8
-15.5,-36.5,3,2026-11,1.0091,2026,8
-15.5,-35.5,3,2026-11,1.0291,2026,8
-15.5,-34.5,3,2026-11,1.0384,2026,8
-15.5,-33.5,3,2026-11,0.9983,2026,8
-15.5,-32.5,3,2026-11,0.9785,2026,8
-15.5,-31.5,3,2026-11,0.9893,2026,8
-15.5,-30.5,3,2026-11,1.0262,2026,8
-16.5,-89.5,3,2026-11,1.8064,2026,8
-16.5,-88.5,3,2026-11,1.8257,2026,8
-16.5,-87.5,3,2026-11,1.8169,2026,8
-16.5,-86.5,3,2026-11,1.8264,2026,8
-16.5,-85.5,3,2026-11,1.8911,2026,8
-16.5,-84.5,3,2026-11,1.9864,2026,8
-16.5,-83.5,3,2026-11,2.1104,2026,8
-16.5,-82.5,3,2026-11,2.1975,2026,8
-16.5,-81.5,3,2026-11,2.2173,2026,8
-16.5,-80.5,3,2026-11,2.2459,2026,8
-16.5,-79.5,3,2026-11,2.3433,2026,8
-16.5,-78.5,3,2026-11,2.5288,2026,8
-16.5,-77.5,3,2026-11,2.5103,2026,8
-16.5,-76.5,3,2026-11,2.5845,2026,8
-16.5,-75.5,3,2026-11,2.7508,2026,8
-16.5,-74.5,3,2026-11,3.3513,2026,8
-16.5,-73.5,3,2026-11,3.1721,2026,8
-16.5,-72.5,3,2026-11,2.5374,2026,8
-16.5,-71.5,3,2026-11,1.5091,2026,8
-16.5,-70.5,3,2026-11,1.3159,2026,8
-16.5,-69.5,3,2026-11,1.6421,2026,8
-16.5,-68.5,3,2026-11,1.8252,2026,8
-16.5,-67.5,3,2026-11,1.5191,2026,8
-16.5,-66.5,3,2026-11,1.3428,2026,8
-16.5,-65.5,3,2026-11,1.0518,2026,8
-16.5,-64.5,3,2026-11,0.9143,2026,8
-16.5,-63.5,3,2026-11,0.8853,2026,8
-16.5,-62.5,3,2026-11,0.8828,2026,8
-16.5,-61.5,3,2026-11,0.9275,2026,8
-16.5,-60.5,3,2026-11,0.9082,2026,8
-16.5,-59.5,3,2026-11,1.0896,2026,8
-16.5,-58.5,3,2026-11,1.3062,2026,8
-16.5,-57.5,3,2026-11,1.3518,2026,8
-16.5,-56.5,3,2026-11,1.3496,2026,8
-16.5,-55.5,3,2026-11,1.4016,2026,8
-16.5,-54.5,3,2026-11,1.4336,2026,8
-16.5,-53.5,3,2026-11,1.4392,2026,8
-16.5,-52.5,3,2026-11,1.4436,2026,8
-16.5,-51.5,3,2026-11,1.4803,2026,8
-16.5,-50.5,3,2026-11,1.4742,2026,8
-16.5,-49.5,3,2026-11,1.4685,2026,8
-16.5,-48.5,3,2026-11,1.4566,2026,8
-16.5,-47.5,3,2026-11,1.4622,2026,8
-16.5,-46.5,3,2026-11,1.4129,2026,8
-16.5,-45.5,3,2026-11,1.3596,2026,8
-16.5,-44.5,3,2026-11,1.3323,2026,8
-16.5,-43.5,3,2026-11,1.2979,2026,8
-16.5,-42.5,3,2026-11,1.3977,2026,8
-16.5,-41.5,3,2026-11,1.3946,2026,8
-16.5,-40.5,3,2026-11,1.6187,2026,8
-16.5,-39.5,3,2026-11,1.4412,2026,8
-16.5,-38.5,3,2026-11,0.8367,2026,8
-16.5,-37.5,3,2026-11,0.9314,2026,8
-16.5,-36.5,3,2026-11,0.9871,2026,8
-16.5,-35.5,3,2026-11,1.0264,2026,8
-16.5,-34.5,3,2026-11,1.0432,2026,8
-16.5,-33.5,3,2026-11,1.0376,2026,8
-16.5,-32.5,3,2026-11,1.0264,2026,8
-16.5,-31.5,3,2026-11,1.022,2026,8
-16.5,-30.5,3,2026-11,1.0362,2026,8
-17.5,-89.5,3,2026-11,1.8128,2026,8
-17.5,-88.5,3,2026-11,1.8225,2026,8
-17.5,-87.5,3,2026-11,1.8343,2026,8
-17.5,-86.5,3,2026-11,1.8582,2026,8
-17.5,-85.5,3,2026-11,1.8721,2026,8
-17.5,-84.5,3,2026-11,1.877,2026,8
-17.5,-83.5,3,2026-11,1.9085,2026,8
-17.5,-82.5,3,2026-11,1.9434,2026,8
-17.5,-81.5,3,2026-11,1.9527,2026,8
-17.5,-80.5,3,2026-11,1.9514,2026,8
-17.5,-79.5,3,2026-11,1.9588,2026,8
-17.5,-78.5,3,2026-11,2.0823,2026,8
-17.5,-77.5,3,2026-11,2.1233,2026,8
-17.5,-76.5,3,2026-11,2.0855,2026,8
-17.5,-75.5,3,2026-11,2.1204,2026,8
-17.5,-74.5,3,2026-11,2.1978,2026,8
-17.5,-73.5,3,2026-11,2.4397,2026,8
-17.5,-72.5,3,2026-11,2.8169,2026,8
-17.5,-71.5,3,2026-11,2.8384,2026,8
-17.5,-70.5,3,2026-11,1.7657,2026,8
-17.5,-69.5,3,2026-11,1.1375,2026,8
-17.5,-68.5,3,2026-11,1.439,2026,8
-17.5,-67.5,3,2026-11,1.6795,2026,8
-17.5,-66.5,3,2026-11,1.8374,2026,8
-17.5,-65.5,3,2026-11,1.5371,2026,8
-17.5,-64.5,3,2026-11,1.0664,2026,8
-17.5,-63.5,3,2026-11,0.7361,2026,8
-17.5,-62.5,3,2026-11,0.4971,2026,8
-17.5,-61.5,3,2026-11,0.4065,2026,8
-17.5,-60.5,3,2026-11,0.6441,2026,8
-17.5,-59.5,3,2026-11,0.8775,2026,8
-17.5,-58.5,3,2026-11,1.0398,2026,8
-17.5,-57.5,3,2026-11,1.0452,2026,8
-17.5,-56.5,3,2026-11,1.1975,2026,8
-17.5,-55.5,3,2026-11,1.3433,2026,8
-17.5,-54.5,3,2026-11,1.2671,2026,8
-17.5,-53.5,3,2026-11,1.2332,2026,8
-17.5,-52.5,3,2026-11,1.1809,2026,8
-17.5,-51.5,3,2026-11,1.2312,2026,8
-17.5,-50.5,3,2026-11,1.1761,2026,8
-17.5,-49.5,3,2026-11,1.2359,2026,8
-17.5,-48.5,3,2026-11,1.2979,2026,8
-17.5,-47.5,3,2026-11,1.2747,2026,8
-17.5,-46.5,3,2026-11,1.2095,2026,8
-17.5,-45.5,3,2026-11,1.1812,2026,8
-17.5,-44.5,3,2026-11,1.2356,2026,8
-17.5,-43.5,3,2026-11,1.2527,2026,8
-17.5,-42.5,3,2026-11,1.2422,2026,8
-17.5,-41.5,3,2026-11,1.4036,2026,8
-17.5,-40.5,3,2026-11,1.5525,2026,8
-17.5,-39.5,3,2026-11,1.2495,2026,8
-17.5,-38.5,3,2026-11,0.7742,2026,8
-17.5,-37.5,3,2026-11,0.8567,2026,8
-17.5,-36.5,3,2026-11,0.9344,2026,8
-17.5,-35.5,3,2026-11,0.9795,2026,8
-17.5,-34.5,3,2026-11,1.0017,2026,8
-17.5,-33.5,3,2026-11,1.0286,2026,8
-17.5,-32.5,3,2026-11,1.0376,2026,8
-17.5,-31.5,3,2026-11,1.0332,2026,8
-17.5,-30.5,3,2026-11,1.0391,2026,8
-18.5,-89.5,3,2026-11,1.8306,2026,8
-18.5,-88.5,3,2026-11,1.8487,2026,8
-18.5,-87.5,3,2026-11,1.8565,2026,8
-18.5,-86.5,3,2026-11,1.8633,2026,8
-18.5,-85.5,3,2026-11,1.8677,2026,8
-18.5,-84.5,3,2026-11,1.8545,2026,8
-18.5,-83.5,3,2026-11,1.8509,2026,8
-18.5,-82.5,3,2026-11,1.857,2026,8
-18.5,-81.5,3,2026-11,1.8433,2026,8
-18.5,-80.5,3,2026-11,1.8094,2026,8
-18.5,-79.5,3,2026-11,1.7815,2026,8
-18.5,-78.5,3,2026-11,1.7857,2026,8
-18.5,-77.5,3,2026-11,1.877,2026,8
-18.5,-76.5,3,2026-11,1.917,2026,8
-18.5,-75.5,3,2026-11,1.9497,2026,8
-18.5,-74.5,3,2026-11,2.0576,2026,8
-18.5,-73.5,3,2026-11,2.1743,2026,8
-18.5,-72.5,3,2026-11,2.4451,2026,8
-18.5,-71.5,3,2026-11,2.8941,2026,8
-18.5,-70.5,3,2026-11,3.208,2026,8
-18.5,-69.5,3,2026-11,1.1375,2026,8
-18.5,-68.5,3,2026-11,0.9834,2026,8
-18.5,-67.5,3,2026-11,1.1487,2026,8
-18.5,-66.5,3,2026-11,1.7205,2026,8
-18.5,-65.5,3,2026-11,2.1253,2026,8
-18.5,-64.5,3,2026-11,1.6297,2026,8
-18.5,-63.5,3,2026-11,0.856,2026,8
-18.5,-62.5,3,2026-11,0.3787,2026,8
-18.5,-61.5,3,2026-11,0.1724,2026,8
-18.5,-60.5,3,2026-11,0.3279,2026,8
-18.5,-59.5,3,2026-11,0.4256,2026,8
-18.5,-58.5,3,2026-11,0.6992,2026,8
-18.5,-57.5,3,2026-11,0.8284,2026,8
-18.5,-56.5,3,2026-11,0.9993,2026,8
-18.5,-55.5,3,2026-11,1.0093,2026,8
-18.5,-54.5,3,2026-11,0.9805,2026,8
-18.5,-53.5,3,2026-11,1.0008,2026,8
-18.5,-52.5,3,2026-11,0.959,2026,8
-18.5,-51.5,3,2026-11,0.9297,2026,8
-18.5,-50.5,3,2026-11,0.8616,2026,8
-18.5,-49.5,3,2026-11,0.9444,2026,8
-18.5,-48.5,3,2026-11,1.0,2026,8
-18.5,-47.5,3,2026-11,0.9878,2026,8
-18.5,-46.5,3,2026-11,1.0442,2026,8
-18.5,-45.5,3,2026-11,0.9754,2026,8
-18.5,-44.5,3,2026-11,1.0279,2026,8
-18.5,-43.5,3,2026-11,1.2229,2026,8
-18.5,-42.5,3,2026-11,1.378,2026,8
-18.5,-41.5,3,2026-11,1.4768,2026,8
-18.5,-40.5,3,2026-11,1.4048,2026,8
-18.5,-39.5,3,2026-11,0.9326,2026,8
-18.5,-38.5,3,2026-11,0.7478,2026,8
-18.5,-37.5,3,2026-11,0.7813,2026,8
-18.5,-36.5,3,2026-11,0.865,2026,8
-18.5,-35.5,3,2026-11,0.9038,2026,8
-18.5,-34.5,3,2026-11,0.9275,2026,8
-18.5,-33.5,3,2026-11,0.9571,2026,8
-18.5,-32.5,3,2026-11,0.9676,2026,8
-18.5,-31.5,3,2026-11,0.9605,2026,8
-18.5,-30.5,3,2026-11,0.97,2026,8
-19.5,-89.5,3,2026-11,1.7849,2026,8
-19.5,-88.5,3,2026-11,1.8052,2026,8
-19.5,-87.5,3,2026-11,1.8155,2026,8
-19.5,-86.5,3,2026-11,1.8301,2026,8
-19.5,-85.5,3,2026-11,1.8326,2026,8
-19.5,-84.5,3,2026-11,1.8421,2026,8
-19.5,-83.5,3,2026-11,1.8614,2026,8
-19.5,-82.5,3,2026-11,1.8611,2026,8
-19.5,-81.5,3,2026-11,1.8296,2026,8
-19.5,-80.5,3,2026-11,1.7757,2026,8
-19.5,-79.5,3,2026-11,1.7207,2026,8
-19.5,-78.5,3,2026-11,1.6736,2026,8
-19.5,-77.5,3,2026-11,1.7051,2026,8
-19.5,-76.5,3,2026-11,1.8116,2026,8
-19.5,-75.5,3,2026-11,1.887,2026,8
-19.5,-74.5,3,2026-11,2.0374,2026,8
-19.5,-73.5,3,2026-11,2.1241,2026,8
-19.5,-72.5,3,2026-11,2.3948,2026,8
-19.5,-71.5,3,2026-11,2.8492,2026,8
-19.5,-70.5,3,2026-11,3.2049,2026,8
-19.5,-69.5,3,2026-11,1.5655,2026,8
-19.5,-68.5,3,2026-11,0.7786,2026,8
-19.5,-67.5,3,2026-11,0.9156,2026,8
-19.5,-66.5,3,2026-11,0.8709,2026,8
-19.5,-65.5,3,2026-11,2.1565,2026,8
-19.5,-64.5,3,2026-11,1.637,2026,8
-19.5,-63.5,3,2026-11,0.7534,2026,8
-19.5,-62.5,3,2026-11,0.2356,2026,8
-19.5,-61.5,3,2026-11,-0.0312,2026,8
-19.5,-60.5,3,2026-11,-0.0549,2026,8
-19.5,-59.5,3,2026-11,0.2515,2026,8
-19.5,-58.5,3,2026-11,0.3885,2026,8
-19.5,-57.5,3,2026-11,0.5799,2026,8
-19.5,-56.5,3,2026-11,0.6402,2026,8
-19.5,-55.5,3,2026-11,0.6565,2026,8
-19.5,-54.5,3,2026-11,0.7742,2026,8
-19.5,-53.5,3,2026-11,0.8406,2026,8
-19.5,-52.5,3,2026-11,0.7854,2026,8
-19.5,-51.5,3,2026-11,0.6612,2026,8
-19.5,-50.5,3,2026-11,0.6326,2026,8
-19.5,-49.5,3,2026-11,0.7178,2026,8
-19.5,-48.5,3,2026-11,0.8194,2026,8
-19.5,-47.5,3,2026-11,0.8765,2026,8
-19.5,-46.5,3,2026-11,0.9839,2026,8
-19.5,-45.5,3,2026-11,0.8706,2026,8
-19.5,-44.5,3,2026-11,0.8841,2026,8
-19.5,-43.5,3,2026-11,1.0562,2026,8
-19.5,-42.5,3,2026-11,1.2161,2026,8
-19.5,-41.5,3,2026-11,1.3003,2026,8
-19.5,-40.5,3,2026-11,1.2393,2026,8
-19.5,-39.5,3,2026-11,0.8355,2026,8
-19.5,-38.5,3,2026-11,0.718,2026,8
-19.5,-37.5,3,2026-11,0.743,2026,8
-19.5,-36.5,3,2026-11,0.8096,2026,8
-19.5,-35.5,3,2026-11,0.8384,2026,8
-19.5,-34.5,3,2026-11,0.865,2026,8
-19.5,-33.5,3,2026-11,0.895,2026,8
-19.5,-32.5,3,2026-11,0.9156,2026,8
-19.5,-31.5,3,2026-11,0.9197,2026,8
-19.5,-30.5,3,2026-11,0.9219,2026,8
-20.5,-89.5,3,2026-11,1.7354,2026,8
-20.5,-88.5,3,2026-11,1.7337,2026,8
-20.5,-87.5,3,2026-11,1.7586,2026,8
-20.5,-86.5,3,2026-11,1.791,2026,8
-20.5,-85.5,3,2026-11,1.8094,2026,8
-20.5,-84.5,3,2026-11,1.8284,2026,8
-20.5,-83.5,3,2026-11,1.8643,2026,8
-20.5,-82.5,3,2026-11,1.8811,2026,8
-20.5,-81.5,3,2026-11,1.8369,2026,8
-20.5,-80.5,3,2026-11,1.795,2026,8
-20.5,-79.5,3,2026-11,1.7271,2026,8
-20.5,-78.5,3,2026-11,1.6565,2026,8
-20.5,-77.5,3,2026-11,1.6524,2026,8
-20.5,-76.5,3,2026-11,1.6997,2026,8
-20.5,-75.5,3,2026-11,1.805,2026,8
-20.5,-74.5,3,2026-11,1.9959,2026,8
-20.5,-73.5,3,2026-11,2.1736,2026,8
-20.5,-72.5,3,2026-11,2.323,2026,8
-20.5,-71.5,3,2026-11,2.8123,2026,8
-20.5,-70.5,3,2026-11,3.3411,2026,8
-20.5,-69.5,3,2026-11,1.927,2026,8
-20.5,-68.5,3,2026-11,0.4903,2026,8
-20.5,-67.5,3,2026-11,0.8484,2026,8
-20.5,-66.5,3,2026-11,0.8877,2026,8
-20.5,-65.5,3,2026-11,1.9507,2026,8
-20.5,-64.5,3,2026-11,1.27,2026,8
-20.5,-63.5,3,2026-11,0.4944,2026,8
-20.5,-62.5,3,2026-11,0.0435,2026,8
-20.5,-61.5,3,2026-11,-0.1216,2026,8
-20.5,-60.5,3,2026-11,-0.2629,2026,8
-20.5,-59.5,3,2026-11,0.0545,2026,8
-20.5,-58.5,3,2026-11,0.2437,2026,8
-20.5,-57.5,3,2026-11,0.4768,2026,8
-20.5,-56.5,3,2026-11,0.5157,2026,8
-20.5,-55.5,3,2026-11,0.4883,2026,8
-20.5,-54.5,3,2026-11,0.5274,2026,8
-20.5,-53.5,3,2026-11,0.5086,2026,8
-20.5,-52.5,3,2026-11,0.5086,2026,8
-20.5,-51.5,3,2026-11,0.4478,2026,8
-20.5,-50.5,3,2026-11,0.4868,2026,8
-20.5,-49.5,3,2026-11,0.5381,2026,8
-20.5,-48.5,3,2026-11,0.595,2026,8
-20.5,-47.5,3,2026-11,0.6712,2026,8
-20.5,-46.5,3,2026-11,0.7862,2026,8
-20.5,-45.5,3,2026-11,0.7742,2026,8
-20.5,-44.5,3,2026-11,0.8242,2026,8
-20.5,-43.5,3,2026-11,0.958,2026,8
-20.5,-42.5,3,2026-11,1.1219,2026,8
-20.5,-41.5,3,2026-11,1.118,2026,8
-20.5,-40.5,3,2026-11,0.9204,2026,8
-20.5,-39.5,3,2026-11,0.6721,2026,8
-20.5,-38.5,3,2026-11,0.6575,2026,8
-20.5,-37.5,3,2026-11,0.6826,2026,8
-20.5,-36.5,3,2026-11,0.743,2026,8
-20.5,-35.5,3,2026-11,0.7713,2026,8
-20.5,-34.5,3,2026-11,0.7925,2026,8
-20.5,-33.5,3,2026-11,0.8257,2026,8
-20.5,-32.5,3,2026-11,0.8494,2026,8
-20.5,-31.5,3,2026-11,0.8692,2026,8
-20.5,-30.5,3,2026-11,0.8875,2026,8
-21.5,-89.5,3,2026-11,1.7315,2026,8
-21.5,-88.5,3,2026-11,1.7317,2026,8
-21.5,-87.5,3,2026-11,1.7312,2026,8
-21.5,-86.5,3,2026-11,1.7337,2026,8
-21.5,-85.5,3,2026-11,1.7632,2026,8
-21.5,-84.5,3,2026-11,1.7864,2026,8
-21.5,-83.5,3,2026-11,1.8191,2026,8
-21.5,-82.5,3,2026-11,1.8401,2026,8
-21.5,-81.5,3,2026-11,1.843,2026,8
-21.5,-80.5,3,2026-11,1.8142,2026,8
-21.5,-79.5,3,2026-11,1.7559,2026,8
-21.5,-78.5,3,2026-11,1.6743,2026,8
-21.5,-77.5,3,2026-11,1.6233,2026,8
-21.5,-76.5,3,2026-11,1.6311,2026,8
-21.5,-75.5,3,2026-11,1.7473,2026,8
-21.5,-74.5,3,2026-11,1.9397,2026,8
-21.5,-73.5,3,2026-11,2.0818,2026,8
-21.5,-72.5,3,2026-11,2.1302,2026,8
-21.5,-71.5,3,2026-11,2.6065,2026,8
-21.5,-70.5,3,2026-11,3.3181,2026,8
-21.5,-69.5,3,2026-11,2.0017,2026,8
-21.5,-68.5,3,2026-11,0.3416,2026,8
-21.5,-67.5,3,2026-11,0.326,2026,8
-21.5,-66.5,3,2026-11,0.6133,2026,8
-21.5,-65.5,3,2026-11,1.7449,2026,8
-21.5,-64.5,3,2026-11,0.9014,2026,8
-21.5,-63.5,3,2026-11,0.2405,2026,8
-21.5,-62.5,3,2026-11,0.0594,2026,8
-21.5,-61.5,3,2026-11,-0.0539,2026,8
-21.5,-60.5,3,2026-11,-0.2038,2026,8
-21.5,-59.5,3,2026-11,-0.051,2026,8
-21.5,-58.5,3,2026-11,0.127,2026,8
-21.5,-57.5,3,2026-11,0.3443,2026,8
-21.5,-56.5,3,2026-11,0.4297,2026,8
-21.5,-55.5,3,2026-11,0.4117,2026,8
-21.5,-54.5,3,2026-11,0.3716,2026,8
-21.5,-53.5,3,2026-11,0.386,2026,8
-21.5,-52.5,3,2026-11,0.3528,2026,8
-21.5,-51.5,3,2026-11,0.3081,2026,8
-21.5,-50.5,3,2026-11,0.3484,2026,8
-21.5,-49.5,3,2026-11,0.3965,2026,8
-21.5,-48.5,3,2026-11,0.461,2026,8
-21.5,-47.5,3,2026-11,0.5215,2026,8
-21.5,-46.5,3,2026-11,0.7188,2026,8
-21.5,-45.5,3,2026-11,0.7261,2026,8
-21.5,-44.5,3,2026-11,0.7874,2026,8
-21.5,-43.5,3,2026-11,0.878,2026,8
-21.5,-42.5,3,2026-11,0.9512,2026,8
-21.5,-41.5,3,2026-11,0.9217,2026,8
-21.5,-40.5,3,2026-11,0.6778,2026,8
-21.5,-39.5,3,2026-11,0.6055,2026,8
-21.5,-38.5,3,2026-11,0.5992,2026,8
-21.5,-37.5,3,2026-11,0.6424,2026,8
-21.5,-36.5,3,2026-11,0.6599,2026,8
-21.5,-35.5,3,2026-11,0.7307,2026,8
-21.5,-34.5,3,2026-11,0.774,2026,8
-21.5,-33.5,3,2026-11,0.7801,2026,8
-21.5,-32.5,3,2026-11,0.7815,2026,8
-21.5,-31.5,3,2026-11,0.794,2026,8
-21.5,-30.5,3,2026-11,0.8167,2026,8
-22.5,-89.5,3,2026-11,1.6265,2026,8
-22.5,-88.5,3,2026-11,1.6702,2026,8
-22.5,-87.5,3,2026-11,1.677,2026,8
-22.5,-86.5,3,2026-11,1.6658,2026,8
-22.5,-85.5,3,2026-11,1.6941,2026,8
-22.5,-84.5,3,2026-11,1.7217,2026,8
-22.5,-83.5,3,2026-11,1.7405,2026,8
-22.5,-82.5,3,2026-11,1.7698,2026,8
-22.5,-81.5,3,2026-11,1.8008,2026,8
-22.5,-80.5,3,2026-11,1.7881,2026,8
-22.5,-79.5,3,2026-11,1.721,2026,8
-22.5,-78.5,3,2026-11,1.6607,2026,8
-22.5,-77.5,3,2026-11,1.6233,2026,8
-22.5,-76.5,3,2026-11,1.606,2026,8
-22.5,-75.5,3,2026-11,1.6826,2026,8
-22.5,-74.5,3,2026-11,1.7918,2026,8
-22.5,-73.5,3,2026-11,1.9668,2026,8
-22.5,-72.5,3,2026-11,2.0906,2026,8
-22.5,-71.5,3,2026-11,2.5911,2026,8
-22.5,-70.5,3,2026-11,3.0711,2026,8
-22.5,-69.5,3,2026-11,1.512,2026,8
-22.5,-68.5,3,2026-11,0.6302,2026,8
-22.5,-67.5,3,2026-11,-0.2112,2026,8
-22.5,-66.5,3,2026-11,0.3323,2026,8
-22.5,-65.5,3,2026-11,1.5806,2026,8
-22.5,-64.5,3,2026-11,0.3211,2026,8
-22.5,-63.5,3,2026-11,-0.0683,2026,8
-22.5,-62.5,3,2026-11,-0.229,2026,8
-22.5,-61.5,3,2026-11,-0.2483,2026,8
-22.5,-60.5,3,2026-11,-0.2109,2026,8
-22.5,-59.5,3,2026-11,-0.063,2026,8
-22.5,-58.5,3,2026-11,-0.0625,2026,8
-22.5,-57.5,3,2026-11,0.0974,2026,8
-22.5,-56.5,3,2026-11,0.3316,2026,8
-22.5,-55.5,3,2026-11,0.4385,2026,8
-22.5,-54.5,3,2026-11,0.3518,2026,8
-22.5,-53.5,3,2026-11,0.3174,2026,8
-22.5,-52.5,3,2026-11,0.3057,2026,8
-22.5,-51.5,3,2026-11,0.3125,2026,8
-22.5,-50.5,3,2026-11,0.3506,2026,8
-22.5,-49.5,3,2026-11,0.4036,2026,8
-22.5,-48.5,3,2026-11,0.4156,2026,8
-22.5,-47.5,3,2026-11,0.5081,2026,8
-22.5,-46.5,3,2026-11,0.6783,2026,8
-22.5,-45.5,3,2026-11,0.6953,2026,8
-22.5,-44.5,3,2026-11,0.7803,2026,8
-22.5,-43.5,3,2026-11,0.7788,2026,8
-22.5,-42.5,3,2026-11,0.7598,2026,8
-22.5,-41.5,3,2026-11,0.6992,2026,8
-22.5,-40.5,3,2026-11,0.605,2026,8
-22.5,-39.5,3,2026-11,0.5625,2026,8
-22.5,-38.5,3,2026-11,0.5764,2026,8
-22.5,-37.5,3,2026-11,0.6021,2026,8
-22.5,-36.5,3,2026-11,0.5899,2026,8
-22.5,-35.5,3,2026-11,0.6514,2026,8
-22.5,-34.5,3,2026-11,0.7146,2026,8
-22.5,-33.5,3,2026-11,0.7242,2026,8
-22.5,-32.5,3,2026-11,0.7129,2026,8
-22.5,-31.5,3,2026-11,0.7161,2026,8
-22.5,-30.5,3,2026-11,0.7229,2026,8
-23.5,-89.5,3,2026-11,1.5139,2026,8
-23.5,-88.5,3,2026-11,1.5493,2026,8
-23.5,-87.5,3,2026-11,1.5681,2026,8
-23.5,-86.5,3,2026-11,1.576,2026,8
-23.5,-85.5,3,2026-11,1.5967,2026,8
-23.5,-84.5,3,2026-11,1.6328,2026,8
-23.5,-83.5,3,2026-11,1.6543,2026,8
-23.5,-82.5,3,2026-11,1.677,2026,8
-23.5,-81.5,3,2026-11,1.6866,2026,8
-23.5,-80.5,3,2026-11,1.6973,2026,8
-23.5,-79.5,3,2026-11,1.7051,2026,8
-23.5,-78.5,3,2026-11,1.6958,2026,8
-23.5,-77.5,3,2026-11,1.659,2026,8
-23.5,-76.5,3,2026-11,1.607,2026,8
-23.5,-75.5,3,2026-11,1.6311,2026,8
-23.5,-74.5,3,2026-11,1.7198,2026,8
-23.5,-73.5,3,2026-11,1.8836,2026,8
-23.5,-72.5,3,2026-11,2.0442,2026,8
-23.5,-71.5,3,2026-11,2.4803,2026,8
-23.5,-70.5,3,2026-11,3.0926,2026,8
-23.5,-69.5,3,2026-11,1.3304,2026,8
-23.5,-68.5,3,2026-11,0.1011,2026,8
-23.5,-67.5,3,2026-11,-1.1345,2026,8
-23.5,-66.5,3,2026-11,-0.0617,2026,8
-23.5,-65.5,3,2026-11,0.8919,2026,8
-23.5,-64.5,3,2026-11,-0.0634,2026,8
-23.5,-63.5,3,2026-11,-0.0024,2026,8
-23.5,-62.5,3,2026-11,-0.1465,2026,8
-23.5,-61.5,3,2026-11,-0.2705,2026,8
-23.5,-60.5,3,2026-11,-0.3584,2026,8
-23.5,-59.5,3,2026-11,-0.2937,2026,8
-23.5,-58.5,3,2026-11,-0.2243,2026,8
-23.5,-57.5,3,2026-11,-0.0593,2026,8
-23.5,-56.5,3,2026-11,0.1848,2026,8
-23.5,-55.5,3,2026-11,0.2871,2026,8
-23.5,-54.5,3,2026-11,0.2876,2026,8
-23.5,-53.5,3,2026-11,0.282,2026,8
-23.5,-52.5,3,2026-11,0.2935,2026,8
-23.5,-51.5,3,2026-11,0.2681,2026,8
-23.5,-50.5,3,2026-11,0.2845,2026,8
-23.5,-49.5,3,2026-11,0.3648,2026,8
-23.5,-48.5,3,2026-11,0.4659,2026,8
-23.5,-47.5,3,2026-11,0.5166,2026,8
-23.5,-46.5,3,2026-11,0.6372,2026,8
-23.5,-45.5,3,2026-11,0.637,2026,8
-23.5,-44.5,3,2026-11,0.6284,2026,8
-23.5,-43.5,3,2026-11,0.5962,2026,8
-23.5,-42.5,3,2026-11,0.5645,2026,8
-23.5,-41.5,3,2026-11,0.5562,2026,8
-23.5,-40.5,3,2026-11,0.5269,2026,8
-23.5,-39.5,3,2026-11,0.4844,2026,8
-23.5,-38.5,3,2026-11,0.5042,2026,8
-23.5,-37.5,3,2026-11,0.5264,2026,8
-23.5,-36.5,3,2026-11,0.5198,2026,8
-23.5,-35.5,3,2026-11,0.5725,2026,8
-23.5,-34.5,3,2026-11,0.5989,2026,8
-23.5,-33.5,3,2026-11,0.5984,2026,8
-23.5,-32.5,3,2026-11,0.6172,2026,8
-23.5,-31.5,3,2026-11,0.6084,2026,8
-23.5,-30.5,3,2026-11,0.5918,2026,8
-24.5,-89.5,3,2026-11,1.4075,2026,8
-24.5,-88.5,3,2026-11,1.4517,2026,8
-24.5,-87.5,3,2026-11,1.4822,2026,8
-24.5,-86.5,3,2026-11,1.4888,2026,8
-24.5,-85.5,3,2026-11,1.5027,2026,8
-24.5,-84.5,3,2026-11,1.552,2026,8
-24.5,-83.5,3,2026-11,1.5979,2026,8
-24.5,-82.5,3,2026-11,1.6016,2026,8
-24.5,-81.5,3,2026-11,1.615,2026,8
-24.5,-80.5,3,2026-11,1.6438,2026,8
-24.5,-79.5,3,2026-11,1.6714,2026,8
-24.5,-78.5,3,2026-11,1.6795,2026,8
-24.5,-77.5,3,2026-11,1.666,2026,8
-24.5,-76.5,3,2026-11,1.6455,2026,8
-24.5,-75.5,3,2026-11,1.5989,2026,8
-24.5,-74.5,3,2026-11,1.6333,2026,8
-24.5,-73.5,3,2026-11,1.7349,2026,8
-24.5,-72.5,3,2026-11,1.8877,2026,8
-24.5,-71.5,3,2026-11,2.3665,2026,8
-24.5,-70.5,3,2026-11,2.1248,2026,8
-24.5,-69.5,3,2026-11,0.5918,2026,8
-24.5,-68.5,3,2026-11,-1.4987,2026,8
-24.5,-67.5,3,2026-11,-1.2199,2026,8
-24.5,-66.5,3,2026-11,-0.5332,2026,8
-24.5,-65.5,3,2026-11,0.4673,2026,8
-24.5,-64.5,3,2026-11,-0.1508,2026,8
-24.5,-63.5,3,2026-11,0.1631,2026,8
