lat,lon,anom,init_year,init_month
14.5,-89.5,4.92,2026,4
14.5,-88.5,5.41,2026,4
14.5,-87.5,3.88,2026,4
14.5,-86.5,3.45,2026,4
14.5,-85.5,4.38,2026,4
14.5,-84.5,5.39,2026,4
14.5,-83.5,5.71,2026,4
14.5,-82.5,4.26,2026,4
14.5,-81.5,2.65,2026,4
14.5,-80.5,2.03,2026,4
14.5,-79.5,1.68,2026,4
14.5,-78.5,1.52,2026,4
14.5,-77.5,1.26,2026,4
14.5,-76.5,1.05,2026,4
14.5,-75.5,0.92,2026,4
14.5,-74.5,0.78,2026,4
14.5,-73.5,0.8,2026,4
14.5,-72.5,0.81,2026,4
14.5,-71.5,0.87,2026,4
14.5,-70.5,0.98,2026,4
14.5,-69.5,1.11,2026,4
14.5,-68.5,1.17,2026,4
14.5,-67.5,1.24,2026,4
14.5,-66.5,1.31,2026,4
14.5,-65.5,1.37,2026,4
14.5,-64.5,1.39,2026,4
14.5,-63.5,1.45,2026,4
14.5,-62.5,1.4,2026,4
14.5,-61.5,1.21,2026,4
14.5,-60.5,1.32,2026,4
14.5,-59.5,1.16,2026,4
14.5,-58.5,1.11,2026,4
14.5,-57.5,1.05,2026,4
14.5,-56.5,1.0,2026,4
14.5,-55.5,0.95,2026,4
14.5,-54.5,0.9,2026,4
14.5,-53.5,0.85,2026,4
14.5,-52.5,0.82,2026,4
14.5,-51.5,0.8,2026,4
14.5,-50.5,0.76,2026,4
14.5,-49.5,0.74,2026,4
14.5,-48.5,0.7,2026,4
14.5,-47.5,0.67,2026,4
14.5,-46.5,0.63,2026,4
14.5,-45.5,0.61,2026,4
14.5,-44.5,0.57,2026,4
14.5,-43.5,0.54,2026,4
14.5,-42.5,0.51,2026,4
14.5,-41.5,0.49,2026,4
14.5,-40.5,0.47,2026,4
14.5,-39.5,0.44,2026,4
14.5,-38.5,0.44,2026,4
14.5,-37.5,0.42,2026,4
14.5,-36.5,0.4,2026,4
14.5,-35.5,0.39,2026,4
14.5,-34.5,0.38,2026,4
14.5,-33.5,0.35,2026,4
14.5,-32.5,0.32,2026,4
14.5,-31.5,0.3,2026,4
14.5,-30.5,0.27,2026,4
13.5,-89.5,4.35,2026,4
13.5,-88.5,4.83,2026,4
13.5,-87.5,4.45,2026,4
13.5,-86.5,3.46,2026,4
13.5,-85.5,4.81,2026,4
13.5,-84.5,5.37,2026,4
13.5,-83.5,7.17,2026,4
13.5,-82.5,4.65,2026,4
13.5,-81.5,3.16,2026,4
13.5,-80.5,2.45,2026,4
13.5,-79.5,2.05,2026,4
13.5,-78.5,1.58,2026,4
13.5,-77.5,1.29,2026,4
13.5,-76.5,1.06,2026,4
13.5,-75.5,0.76,2026,4
13.5,-74.5,0.7,2026,4
13.5,-73.5,0.58,2026,4
13.5,-72.5,0.54,2026,4
13.5,-71.5,0.49,2026,4
13.5,-70.5,0.59,2026,4
13.5,-69.5,0.79,2026,4
13.5,-68.5,0.94,2026,4
13.5,-67.5,1.03,2026,4
13.5,-66.5,1.08,2026,4
13.5,-65.5,1.21,2026,4
13.5,-64.5,1.26,2026,4
13.5,-63.5,1.35,2026,4
13.5,-62.5,1.4,2026,4
13.5,-61.5,1.26,2026,4
13.5,-60.5,1.31,2026,4
13.5,-59.5,1.18,2026,4
13.5,-58.5,1.11,2026,4
13.5,-57.5,1.06,2026,4
13.5,-56.5,0.99,2026,4
13.5,-55.5,0.92,2026,4
13.5,-54.5,0.86,2026,4
13.5,-53.5,0.83,2026,4
13.5,-52.5,0.79,2026,4
13.5,-51.5,0.76,2026,4
13.5,-50.5,0.71,2026,4
13.5,-49.5,0.67,2026,4
13.5,-48.5,0.64,2026,4
13.5,-47.5,0.61,2026,4
13.5,-46.5,0.59,2026,4
13.5,-45.5,0.57,2026,4
13.5,-44.5,0.56,2026,4
13.5,-43.5,0.53,2026,4
13.5,-42.5,0.52,2026,4
13.5,-41.5,0.49,2026,4
13.5,-40.5,0.48,2026,4
13.5,-39.5,0.47,2026,4
13.5,-38.5,0.45,2026,4
13.5,-37.5,0.44,2026,4
13.5,-36.5,0.44,2026,4
13.5,-35.5,0.42,2026,4
13.5,-34.5,0.39,2026,4
13.5,-33.5,0.37,2026,4
13.5,-32.5,0.35,2026,4
13.5,-31.5,0.32,2026,4
13.5,-30.5,0.28,2026,4
12.5,-89.5,3.57,2026,4
12.5,-88.5,4.01,2026,4
12.5,-87.5,3.98,2026,4
12.5,-86.5,2.89,2026,4
12.5,-85.5,3.02,2026,4
12.5,-84.5,5.3,2026,4
12.5,-83.5,8.1,2026,4
12.5,-82.5,5.5,2026,4
12.5,-81.5,4.14,2026,4
12.5,-80.5,3.65,2026,4
12.5,-79.5,2.89,2026,4
12.5,-78.5,2.54,2026,4
12.5,-77.5,1.96,2026,4
12.5,-76.5,1.31,2026,4
12.5,-75.5,0.98,2026,4
12.5,-74.5,0.75,2026,4
12.5,-73.5,0.79,2026,4
12.5,-72.5,0.61,2026,4
12.5,-71.5,0.47,2026,4
12.5,-70.5,0.39,2026,4
12.5,-69.5,0.79,2026,4
12.5,-68.5,1.0,2026,4
12.5,-67.5,0.86,2026,4
12.5,-66.5,0.92,2026,4
12.5,-65.5,0.9,2026,4
12.5,-64.5,1.06,2026,4
12.5,-63.5,1.25,2026,4
12.5,-62.5,1.43,2026,4
12.5,-61.5,1.44,2026,4
12.5,-60.5,1.37,2026,4
12.5,-59.5,1.27,2026,4
12.5,-58.5,1.18,2026,4
12.5,-57.5,1.11,2026,4
12.5,-56.5,1.02,2026,4
12.5,-55.5,0.91,2026,4
12.5,-54.5,0.85,2026,4
12.5,-53.5,0.78,2026,4
12.5,-52.5,0.75,2026,4
12.5,-51.5,0.71,2026,4
12.5,-50.5,0.67,2026,4
12.5,-49.5,0.61,2026,4
12.5,-48.5,0.6,2026,4
12.5,-47.5,0.58,2026,4
12.5,-46.5,0.57,2026,4
12.5,-45.5,0.56,2026,4
12.5,-44.5,0.57,2026,4
12.5,-43.5,0.56,2026,4
12.5,-42.5,0.56,2026,4
12.5,-41.5,0.55,2026,4
12.5,-40.5,0.5,2026,4
12.5,-39.5,0.49,2026,4
12.5,-38.5,0.48,2026,4
12.5,-37.5,0.45,2026,4
12.5,-36.5,0.42,2026,4
12.5,-35.5,0.42,2026,4
12.5,-34.5,0.42,2026,4
12.5,-33.5,0.42,2026,4
12.5,-32.5,0.37,2026,4
12.5,-31.5,0.33,2026,4
12.5,-30.5,0.29,2026,4
11.5,-89.5,3.24,2026,4
11.5,-88.5,3.59,2026,4
11.5,-87.5,3.73,2026,4
11.5,-86.5,2.6,2026,4
11.5,-85.5,3.56,2026,4
11.5,-84.5,5.08,2026,4
11.5,-83.5,9.92,2026,4
11.5,-82.5,7.15,2026,4
11.5,-81.5,6.37,2026,4
11.5,-80.5,5.15,2026,4
11.5,-79.5,4.34,2026,4
11.5,-78.5,3.69,2026,4
11.5,-77.5,3.13,2026,4
11.5,-76.5,2.43,2026,4
11.5,-75.5,1.38,2026,4
11.5,-74.5,3.48,2026,4
11.5,-73.5,3.8,2026,4
11.5,-72.5,3.43,2026,4
11.5,-71.5,1.27,2026,4
11.5,-70.5,0.76,2026,4
11.5,-69.5,1.61,2026,4
11.5,-68.5,1.48,2026,4
11.5,-67.5,0.89,2026,4
11.5,-66.5,1.01,2026,4
11.5,-65.5,0.66,2026,4
11.5,-64.5,0.48,2026,4
11.5,-63.5,0.89,2026,4
11.5,-62.5,1.54,2026,4
11.5,-61.5,1.64,2026,4
11.5,-60.5,1.73,2026,4
11.5,-59.5,1.56,2026,4
11.5,-58.5,1.38,2026,4
11.5,-57.5,1.29,2026,4
11.5,-56.5,1.2,2026,4
11.5,-55.5,1.08,2026,4
11.5,-54.5,0.96,2026,4
11.5,-53.5,0.88,2026,4
11.5,-52.5,0.85,2026,4
11.5,-51.5,0.81,2026,4
11.5,-50.5,0.78,2026,4
11.5,-49.5,0.73,2026,4
11.5,-48.5,0.68,2026,4
11.5,-47.5,0.66,2026,4
11.5,-46.5,0.65,2026,4
11.5,-45.5,0.65,2026,4
11.5,-44.5,0.64,2026,4
11.5,-43.5,0.64,2026,4
11.5,-42.5,0.64,2026,4
11.5,-41.5,0.62,2026,4
11.5,-40.5,0.59,2026,4
11.5,-39.5,0.54,2026,4
11.5,-38.5,0.51,2026,4
11.5,-37.5,0.5,2026,4
11.5,-36.5,0.5,2026,4
11.5,-35.5,0.5,2026,4
11.5,-34.5,0.47,2026,4
11.5,-33.5,0.45,2026,4
11.5,-32.5,0.42,2026,4
11.5,-31.5,0.37,2026,4
11.5,-30.5,0.3,2026,4
10.5,-89.5,3.21,2026,4
10.5,-88.5,3.76,2026,4
10.5,-87.5,4.51,2026,4
10.5,-86.5,4.23,2026,4
10.5,-85.5,4.28,2026,4
10.5,-84.5,6.92,2026,4
10.5,-83.5,9.47,2026,4
10.5,-82.5,9.4,2026,4
10.5,-81.5,8.58,2026,4
10.5,-80.5,7.29,2026,4
10.5,-79.5,6.06,2026,4
10.5,-78.5,4.9,2026,4
10.5,-77.5,3.98,2026,4
10.5,-76.5,3.08,2026,4
10.5,-75.5,3.13,2026,4
10.5,-74.5,6.84,2026,4
10.5,-73.5,9.24,2026,4
10.5,-72.5,6.04,2026,4
10.5,-71.5,4.25,2026,4
10.5,-70.5,3.36,2026,4
10.5,-69.5,2.42,2026,4
10.5,-68.5,5.05,2026,4
10.5,-67.5,3.62,2026,4
10.5,-66.5,3.83,2026,4
10.5,-65.5,2.11,2026,4
10.5,-64.5,1.28,2026,4
10.5,-63.5,2.17,2026,4
10.5,-62.5,3.87,2026,4
10.5,-61.5,2.29,2026,4
10.5,-60.5,2.79,2026,4
10.5,-59.5,2.27,2026,4
10.5,-58.5,2.02,2026,4
10.5,-57.5,1.85,2026,4
10.5,-56.5,1.78,2026,4
10.5,-55.5,1.73,2026,4
10.5,-54.5,1.54,2026,4
10.5,-53.5,1.35,2026,4
10.5,-52.5,1.27,2026,4
10.5,-51.5,1.27,2026,4
10.5,-50.5,1.26,2026,4
10.5,-49.5,1.25,2026,4
10.5,-48.5,1.16,2026,4
10.5,-47.5,1.11,2026,4
10.5,-46.5,1.05,2026,4
10.5,-45.5,1.05,2026,4
10.5,-44.5,0.98,2026,4
10.5,-43.5,0.88,2026,4
10.5,-42.5,0.86,2026,4
10.5,-41.5,0.86,2026,4
10.5,-40.5,0.82,2026,4
10.5,-39.5,0.77,2026,4
10.5,-38.5,0.79,2026,4
10.5,-37.5,0.82,2026,4
10.5,-36.5,0.75,2026,4
10.5,-35.5,0.67,2026,4
10.5,-34.5,0.63,2026,4
10.5,-33.5,0.57,2026,4
10.5,-32.5,0.51,2026,4
10.5,-31.5,0.46,2026,4
10.5,-30.5,0.38,2026,4
9.5,-89.5,4.12,2026,4
9.5,-88.5,4.45,2026,4
9.5,-87.5,4.88,2026,4
9.5,-86.5,4.9,2026,4
9.5,-85.5,5.25,2026,4
9.5,-84.5,8.68,2026,4
9.5,-83.5,9.97,2026,4
9.5,-82.5,8.72,2026,4
9.5,-81.5,10.2,2026,4
9.5,-80.5,8.76,2026,4
9.5,-79.5,7.77,2026,4
9.5,-78.5,7.17,2026,4
9.5,-77.5,5.44,2026,4
9.5,-76.5,5.46,2026,4
9.5,-75.5,5.5,2026,4
9.5,-74.5,5.73,2026,4
9.5,-73.5,4.93,2026,4
9.5,-72.5,6.07,2026,4
9.5,-71.5,5.71,2026,4
9.5,-70.5,5.96,2026,4
9.5,-69.5,5.93,2026,4
9.5,-68.5,5.75,2026,4
9.5,-67.5,4.16,2026,4
9.5,-66.5,3.3,2026,4
9.5,-65.5,2.75,2026,4
9.5,-64.5,2.04,2026,4
9.5,-63.5,2.6,2026,4
9.5,-62.5,3.2,2026,4
9.5,-61.5,3.56,2026,4
9.5,-60.5,4.41,2026,4
9.5,-59.5,3.57,2026,4
9.5,-58.5,3.28,2026,4
9.5,-57.5,2.99,2026,4
9.5,-56.5,2.89,2026,4
9.5,-55.5,2.87,2026,4
9.5,-54.5,2.77,2026,4
9.5,-53.5,2.58,2026,4
9.5,-52.5,2.36,2026,4
9.5,-51.5,2.23,2026,4
9.5,-50.5,2.23,2026,4
9.5,-49.5,2.18,2026,4
9.5,-48.5,2.11,2026,4
9.5,-47.5,1.96,2026,4
9.5,-46.5,1.8,2026,4
9.5,-45.5,1.76,2026,4
9.5,-44.5,1.72,2026,4
9.5,-43.5,1.62,2026,4
9.5,-42.5,1.52,2026,4
9.5,-41.5,1.49,2026,4
9.5,-40.5,1.45,2026,4
9.5,-39.5,1.38,2026,4
9.5,-38.5,1.3,2026,4
9.5,-37.5,1.25,2026,4
9.5,-36.5,1.11,2026,4
9.5,-35.5,1.0,2026,4
9.5,-34.5,0.97,2026,4
9.5,-33.5,0.89,2026,4
9.5,-32.5,0.83,2026,4
9.5,-31.5,0.8,2026,4
9.5,-30.5,0.7,2026,4
8.5,-89.5,5.45,2026,4
8.5,-88.5,5.58,2026,4
8.5,-87.5,5.86,2026,4
8.5,-86.5,6.6,2026,4
8.5,-85.5,7.22,2026,4
8.5,-84.5,7.77,2026,4
8.5,-83.5,7.28,2026,4
8.5,-82.5,7.69,2026,4
8.5,-81.5,8.83,2026,4
8.5,-80.5,7.41,2026,4
8.5,-79.5,7.03,2026,4
8.5,-78.5,7.68,2026,4
8.5,-77.5,8.63,2026,4
8.5,-76.5,8.83,2026,4
8.5,-75.5,8.39,2026,4
8.5,-74.5,9.93,2026,4
8.5,-73.5,6.32,2026,4
8.5,-72.5,5.42,2026,4
8.5,-71.5,8.85,2026,4
8.5,-70.5,9.69,2026,4
8.5,-69.5,8.42,2026,4
8.5,-68.5,6.65,2026,4
8.5,-67.5,5.59,2026,4
8.5,-66.5,4.58,2026,4
8.5,-65.5,3.6,2026,4
8.5,-64.5,2.66,2026,4
8.5,-63.5,2.61,2026,4
8.5,-62.5,2.86,2026,4
8.5,-61.5,4.27,2026,4
8.5,-60.5,5.61,2026,4
8.5,-59.5,6.2,2026,4
8.5,-58.5,5.23,2026,4
8.5,-57.5,4.75,2026,4
8.5,-56.5,4.4,2026,4
8.5,-55.5,4.34,2026,4
8.5,-54.5,4.43,2026,4
8.5,-53.5,4.32,2026,4
8.5,-52.5,4.19,2026,4
8.5,-51.5,3.96,2026,4
8.5,-50.5,3.79,2026,4
8.5,-49.5,3.62,2026,4
8.5,-48.5,3.45,2026,4
8.5,-47.5,3.2,2026,4
8.5,-46.5,2.92,2026,4
8.5,-45.5,2.84,2026,4
8.5,-44.5,2.7,2026,4
8.5,-43.5,2.56,2026,4
8.5,-42.5,2.49,2026,4
8.5,-41.5,2.5,2026,4
8.5,-40.5,2.47,2026,4
8.5,-39.5,2.36,2026,4
8.5,-38.5,2.24,2026,4
8.5,-37.5,2.13,2026,4
8.5,-36.5,2.03,2026,4
8.5,-35.5,1.95,2026,4
8.5,-34.5,1.93,2026,4
8.5,-33.5,1.84,2026,4
8.5,-32.5,1.77,2026,4
8.5,-31.5,1.62,2026,4
8.5,-30.5,1.53,2026,4
7.5,-89.5,6.95,2026,4
7.5,-88.5,7.36,2026,4
7.5,-87.5,7.62,2026,4
7.5,-86.5,7.57,2026,4
7.5,-85.5,8.34,2026,4
7.5,-84.5,7.62,2026,4
7.5,-83.5,7.73,2026,4
7.5,-82.5,5.85,2026,4
7.5,-81.5,6.42,2026,4
7.5,-80.5,7.22,2026,4
7.5,-79.5,8.79,2026,4
7.5,-78.5,8.71,2026,4
7.5,-77.5,9.84,2026,4
7.5,-76.5,11.55,2026,4
7.5,-75.5,12.19,2026,4
7.5,-74.5,11.15,2026,4
7.5,-73.5,10.97,2026,4
7.5,-72.5,7.21,2026,4
7.5,-71.5,8.5,2026,4
7.5,-70.5,9.9,2026,4
7.5,-69.5,8.68,2026,4
7.5,-68.5,8.15,2026,4
7.5,-67.5,7.33,2026,4
7.5,-66.5,5.95,2026,4
7.5,-65.5,5.37,2026,4
7.5,-64.5,4.65,2026,4
7.5,-63.5,3.5,2026,4
7.5,-62.5,3.33,2026,4
7.5,-61.5,3.71,2026,4
7.5,-60.5,5.66,2026,4
7.5,-59.5,7.24,2026,4
7.5,-58.5,8.26,2026,4
7.5,-57.5,6.3,2026,4
7.5,-56.5,5.84,2026,4
7.5,-55.5,5.66,2026,4
7.5,-54.5,6.04,2026,4
7.5,-53.5,6.34,2026,4
7.5,-52.5,6.08,2026,4
7.5,-51.5,6.09,2026,4
7.5,-50.5,5.87,2026,4
7.5,-49.5,5.52,2026,4
7.5,-48.5,5.07,2026,4
7.5,-47.5,4.66,2026,4
7.5,-46.5,4.37,2026,4
7.5,-45.5,4.25,2026,4
7.5,-44.5,4.07,2026,4
7.5,-43.5,3.94,2026,4
7.5,-42.5,3.96,2026,4
7.5,-41.5,3.96,2026,4
7.5,-40.5,3.82,2026,4
7.5,-39.5,3.83,2026,4
7.5,-38.5,3.8,2026,4
7.5,-37.5,3.73,2026,4
7.5,-36.5,3.67,2026,4
7.5,-35.5,3.56,2026,4
7.5,-34.5,3.48,2026,4
7.5,-33.5,3.28,2026,4
7.5,-32.5,3.23,2026,4
7.5,-31.5,3.18,2026,4
7.5,-30.5,3.08,2026,4
6.5,-89.5,9.21,2026,4
6.5,-88.5,9.27,2026,4
6.5,-87.5,9.39,2026,4
6.5,-86.5,9.46,2026,4
6.5,-85.5,9.44,2026,4
6.5,-84.5,9.59,2026,4
6.5,-83.5,9.48,2026,4
6.5,-82.5,9.37,2026,4
6.5,-81.5,8.25,2026,4
6.5,-80.5,8.4,2026,4
6.5,-79.5,8.64,2026,4
6.5,-78.5,9.06,2026,4
6.5,-77.5,11.97,2026,4
6.5,-76.5,14.93,2026,4
6.5,-75.5,12.62,2026,4
6.5,-74.5,7.71,2026,4
6.5,-73.5,11.55,2026,4
6.5,-72.5,11.16,2026,4
6.5,-71.5,10.39,2026,4
6.5,-70.5,10.47,2026,4
6.5,-69.5,11.25,2026,4
6.5,-68.5,10.1,2026,4
6.5,-67.5,9.55,2026,4
6.5,-66.5,8.6,2026,4
6.5,-65.5,7.67,2026,4
6.5,-64.5,7.44,2026,4
6.5,-63.5,5.55,2026,4
6.5,-62.5,6.27,2026,4
6.5,-61.5,5.94,2026,4
6.5,-60.5,6.35,2026,4
6.5,-59.5,7.8,2026,4
6.5,-58.5,8.9,2026,4
6.5,-57.5,9.39,2026,4
6.5,-56.5,7.62,2026,4
6.5,-55.5,6.57,2026,4
6.5,-54.5,6.87,2026,4
6.5,-53.5,7.97,2026,4
6.5,-52.5,8.04,2026,4
6.5,-51.5,7.75,2026,4
6.5,-50.5,7.63,2026,4
6.5,-49.5,7.49,2026,4
6.5,-48.5,7.06,2026,4
6.5,-47.5,6.23,2026,4
6.5,-46.5,5.72,2026,4
6.5,-45.5,5.89,2026,4
6.5,-44.5,5.97,2026,4
6.5,-43.5,5.85,2026,4
6.5,-42.5,5.83,2026,4
6.5,-41.5,5.72,2026,4
6.5,-40.5,5.72,2026,4
6.5,-39.5,5.79,2026,4
6.5,-38.5,5.75,2026,4
6.5,-37.5,5.72,2026,4
6.5,-36.5,5.8,2026,4
6.5,-35.5,5.67,2026,4
6.5,-34.5,5.37,2026,4
6.5,-33.5,5.19,2026,4
6.5,-32.5,5.15,2026,4
6.5,-31.5,5.23,2026,4
6.5,-30.5,5.36,2026,4
5.5,-89.5,11.18,2026,4
5.5,-88.5,11.57,2026,4
5.5,-87.5,11.52,2026,4
5.5,-86.5,11.69,2026,4
5.5,-85.5,11.07,2026,4
5.5,-84.5,11.39,2026,4
5.5,-83.5,11.57,2026,4
5.5,-82.5,11.39,2026,4
5.5,-81.5,10.73,2026,4
5.5,-80.5,10.12,2026,4
5.5,-79.5,9.31,2026,4
5.5,-78.5,10.33,2026,4
5.5,-77.5,12.36,2026,4
5.5,-76.5,15.95,2026,4
5.5,-75.5,13.27,2026,4
5.5,-74.5,13.32,2026,4
5.5,-73.5,7.63,2026,4
5.5,-72.5,8.06,2026,4
5.5,-71.5,10.15,2026,4
5.5,-70.5,10.89,2026,4
5.5,-69.5,11.25,2026,4
5.5,-68.5,11.52,2026,4
5.5,-67.5,12.78,2026,4
5.5,-66.5,9.47,2026,4
5.5,-65.5,11.15,2026,4
5.5,-64.5,9.98,2026,4
5.5,-63.5,9.28,2026,4
5.5,-62.5,11.89,2026,4
5.5,-61.5,7.27,2026,4
5.5,-60.5,7.44,2026,4
5.5,-59.5,10.04,2026,4
5.5,-58.5,8.39,2026,4
5.5,-57.5,8.4,2026,4
5.5,-56.5,8.63,2026,4
5.5,-55.5,8.95,2026,4
5.5,-54.5,9.28,2026,4
5.5,-53.5,9.49,2026,4
5.5,-52.5,11.52,2026,4
5.5,-51.5,9.67,2026,4
5.5,-50.5,9.06,2026,4
5.5,-49.5,8.92,2026,4
5.5,-48.5,8.37,2026,4
5.5,-47.5,7.61,2026,4
5.5,-46.5,7.18,2026,4
5.5,-45.5,7.32,2026,4
5.5,-44.5,7.5,2026,4
5.5,-43.5,7.6,2026,4
5.5,-42.5,7.6,2026,4
5.5,-41.5,7.49,2026,4
5.5,-40.5,7.35,2026,4
5.5,-39.5,7.36,2026,4
5.5,-38.5,7.37,2026,4
5.5,-37.5,7.45,2026,4
5.5,-36.5,7.44,2026,4
5.5,-35.5,7.49,2026,4
5.5,-34.5,7.45,2026,4
5.5,-33.5,7.3,2026,4
5.5,-32.5,7.18,2026,4
5.5,-31.5,7.31,2026,4
5.5,-30.5,7.69,2026,4
4.5,-89.5,12.63,2026,4
4.5,-88.5,12.95,2026,4
4.5,-87.5,13.1,2026,4
4.5,-86.5,12.89,2026,4
4.5,-85.5,12.84,2026,4
4.5,-84.5,12.49,2026,4
4.5,-83.5,12.38,2026,4
4.5,-82.5,12.37,2026,4
4.5,-81.5,11.98,2026,4
4.5,-80.5,10.52,2026,4
4.5,-79.5,10.89,2026,4
4.5,-78.5,12.16,2026,4
4.5,-77.5,15.4,2026,4
4.5,-76.5,15.75,2026,4
4.5,-75.5,7.6,2026,4
4.5,-74.5,11.07,2026,4
4.5,-73.5,7.18,2026,4
4.5,-72.5,10.09,2026,4
4.5,-71.5,11.52,2026,4
4.5,-70.5,11.62,2026,4
4.5,-69.5,11.98,2026,4
4.5,-68.5,12.12,2026,4
4.5,-67.5,14.66,2026,4
4.5,-66.5,11.93,2026,4
4.5,-65.5,13.37,2026,4
4.5,-64.5,9.64,2026,4
4.5,-63.5,9.87,2026,4
4.5,-62.5,9.26,2026,4
4.5,-61.5,8.91,2026,4
4.5,-60.5,5.93,2026,4
4.5,-59.5,5.39,2026,4
4.5,-58.5,6.87,2026,4
4.5,-57.5,7.01,2026,4
4.5,-56.5,7.52,2026,4
4.5,-55.5,8.34,2026,4
4.5,-54.5,8.64,2026,4
4.5,-53.5,9.39,2026,4
4.5,-52.5,11.13,2026,4
4.5,-51.5,14.58,2026,4
4.5,-50.5,10.85,2026,4
4.5,-49.5,10.18,2026,4
4.5,-48.5,10.08,2026,4
4.5,-47.5,9.38,2026,4
4.5,-46.5,8.72,2026,4
4.5,-45.5,8.78,2026,4
4.5,-44.5,9.16,2026,4
4.5,-43.5,9.44,2026,4
4.5,-42.5,9.43,2026,4
4.5,-41.5,9.34,2026,4
4.5,-40.5,9.19,2026,4
4.5,-39.5,8.99,2026,4
4.5,-38.5,8.86,2026,4
4.5,-37.5,9.06,2026,4
4.5,-36.5,9.25,2026,4
4.5,-35.5,9.46,2026,4
4.5,-34.5,9.62,2026,4
4.5,-33.5,9.48,2026,4
4.5,-32.5,9.54,2026,4
4.5,-31.5,9.81,2026,4
4.5,-30.5,10.18,2026,4
3.5,-89.5,11.88,2026,4
3.5,-88.5,12.02,2026,4
3.5,-87.5,12.46,2026,4
3.5,-86.5,12.21,2026,4
3.5,-85.5,12.14,2026,4
3.5,-84.5,12.07,2026,4
3.5,-83.5,12.02,2026,4
3.5,-82.5,12.04,2026,4
3.5,-81.5,12.25,2026,4
3.5,-80.5,12.5,2026,4
3.5,-79.5,11.91,2026,4
3.5,-78.5,13.24,2026,4
3.5,-77.5,15.23,2026,4
3.5,-76.5,13.95,2026,4
3.5,-75.5,5.38,2026,4
3.5,-74.5,8.58,2026,4
3.5,-73.5,9.52,2026,4
3.5,-72.5,12.22,2026,4
3.5,-71.5,12.23,2026,4
3.5,-70.5,13.19,2026,4
3.5,-69.5,12.36,2026,4
3.5,-68.5,12.21,2026,4
3.5,-67.5,12.53,2026,4
3.5,-66.5,13.4,2026,4
3.5,-65.5,12.44,2026,4
3.5,-64.5,9.1,2026,4
3.5,-63.5,8.2,2026,4
3.5,-62.5,8.69,2026,4
3.5,-61.5,8.73,2026,4
3.5,-60.5,6.11,2026,4
3.5,-59.5,5.43,2026,4
3.5,-58.5,7.36,2026,4
3.5,-57.5,7.43,2026,4
3.5,-56.5,7.17,2026,4
3.5,-55.5,8.03,2026,4
3.5,-54.5,8.15,2026,4
3.5,-53.5,8.97,2026,4
3.5,-52.5,10.38,2026,4
3.5,-51.5,13.25,2026,4
3.5,-50.5,14.18,2026,4
3.5,-49.5,11.65,2026,4
3.5,-48.5,11.49,2026,4
3.5,-47.5,11.61,2026,4
3.5,-46.5,11.22,2026,4
3.5,-45.5,10.94,2026,4
3.5,-44.5,10.93,2026,4
3.5,-43.5,10.8,2026,4
3.5,-42.5,10.74,2026,4
3.5,-41.5,10.72,2026,4
3.5,-40.5,10.68,2026,4
3.5,-39.5,10.48,2026,4
3.5,-38.5,10.35,2026,4
3.5,-37.5,10.31,2026,4
3.5,-36.5,10.41,2026,4
3.5,-35.5,10.57,2026,4
3.5,-34.5,10.72,2026,4
3.5,-33.5,10.91,2026,4
3.5,-32.5,11.29,2026,4
3.5,-31.5,11.58,2026,4
3.5,-30.5,11.73,2026,4
2.5,-89.5,8.97,2026,4
2.5,-88.5,8.99,2026,4
2.5,-87.5,9.08,2026,4
2.5,-86.5,9.22,2026,4
2.5,-85.5,9.07,2026,4
2.5,-84.5,8.92,2026,4
2.5,-83.5,9.28,2026,4
2.5,-82.5,10.53,2026,4
2.5,-81.5,11.48,2026,4
2.5,-80.5,12.73,2026,4
2.5,-79.5,14.09,2026,4
2.5,-78.5,13.73,2026,4
2.5,-77.5,12.4,2026,4
2.5,-76.5,7.39,2026,4
2.5,-75.5,7.99,2026,4
2.5,-74.5,8.58,2026,4
2.5,-73.5,12.46,2026,4
2.5,-72.5,12.41,2026,4
2.5,-71.5,12.6,2026,4
2.5,-70.5,11.99,2026,4
2.5,-69.5,11.73,2026,4
2.5,-68.5,12.28,2026,4
2.5,-67.5,12.6,2026,4
2.5,-66.5,12.78,2026,4
2.5,-65.5,11.34,2026,4
2.5,-64.5,11.09,2026,4
2.5,-63.5,9.01,2026,4
2.5,-62.5,8.9,2026,4
2.5,-61.5,9.84,2026,4
2.5,-60.5,8.94,2026,4
2.5,-59.5,7.37,2026,4
2.5,-58.5,8.15,2026,4
2.5,-57.5,8.05,2026,4
2.5,-56.5,7.2,2026,4
2.5,-55.5,7.34,2026,4
2.5,-54.5,7.58,2026,4
2.5,-53.5,7.81,2026,4
2.5,-52.5,9.22,2026,4
2.5,-51.5,11.73,2026,4
2.5,-50.5,17.15,2026,4
2.5,-49.5,13.23,2026,4
2.5,-48.5,11.77,2026,4
2.5,-47.5,11.98,2026,4
2.5,-46.5,11.84,2026,4
2.5,-45.5,11.42,2026,4
2.5,-44.5,10.82,2026,4
2.5,-43.5,10.46,2026,4
2.5,-42.5,10.52,2026,4
2.5,-41.5,10.95,2026,4
2.5,-40.5,11.26,2026,4
2.5,-39.5,11.25,2026,4
2.5,-38.5,11.15,2026,4
2.5,-37.5,11.02,2026,4
2.5,-36.5,10.99,2026,4
2.5,-35.5,11.01,2026,4
2.5,-34.5,11.05,2026,4
