lat,lon,sst,anom,date
32.125,-133.875,19.073,0.501,2026-06
32.125,-131.875,18.397,0.153,2026-06
32.125,-129.875,17.813,0.061,2026-06
32.125,-127.875,17.58,0.391,2026-06
32.125,-125.875,16.951,0.134,2026-06
32.125,-123.875,17.467,0.995,2026-06
32.125,-121.875,18.354,2.347,2026-06
32.125,-119.875,17.61,1.949,2026-06
32.125,-117.875,19.647,2.297,2026-06
32.125,-79.875,26.962,0.608,2026-06
32.125,-77.875,28.32,0.683,2026-06
32.125,-75.875,26.993,0.613,2026-06
32.125,-73.875,25.782,0.282,2026-06
32.125,-71.875,24.941,-0.035,2026-06
32.125,-69.875,24.576,-0.087,2026-06
32.125,-67.875,24.721,0.255,2026-06
32.125,-65.875,24.673,0.311,2026-06
32.125,-63.875,24.455,0.151,2026-06
32.125,-61.875,25.105,0.873,2026-06
32.125,-59.875,24.879,0.669,2026-06
32.125,-57.875,24.822,0.721,2026-06
32.125,-55.875,25.285,1.283,2026-06
32.125,-53.875,25.241,1.276,2026-06
32.125,-51.875,25.327,1.405,2026-06
32.125,-49.875,24.855,1.042,2026-06
32.125,-47.875,24.897,1.151,2026-06
32.125,-45.875,25.061,1.344,2026-06
32.125,-43.875,24.956,1.498,2026-06
32.125,-41.875,24.513,1.233,2026-06
32.125,-39.875,23.895,0.908,2026-06
32.125,-37.875,24.072,1.111,2026-06
32.125,-35.875,23.712,0.928,2026-06
32.125,-33.875,23.709,1.036,2026-06
32.125,-31.875,23.202,0.736,2026-06
32.125,-29.875,22.915,0.699,2026-06
32.125,-27.875,22.58,0.76,2026-06
32.125,-25.875,22.676,0.944,2026-06
32.125,-23.875,22.27,0.72,2026-06
32.125,-21.875,21.988,0.721,2026-06
32.125,-19.875,21.683,0.619,2026-06
32.125,-17.875,21.197,0.193,2026-06
32.125,-15.875,20.924,0.34,2026-06
32.125,-13.875,20.732,0.324,2026-06
32.125,-11.875,20.612,0.188,2026-06
32.125,-9.875,19.97,0.104,2026-06
34.125,10.125,26.187,2.091,2026-06
34.125,12.125,24.916,2.701,2026-06
34.125,14.125,24.899,2.428,2026-06
34.125,16.125,24.794,1.999,2026-06
34.125,18.125,24.465,1.529,2026-06
34.125,20.125,24.222,1.291,2026-06
34.125,22.125,23.832,1.314,2026-06
34.125,24.125,23.485,1.128,2026-06
34.125,26.125,24.349,1.373,2026-06
34.125,28.125,22.943,0.498,2026-06
34.125,30.125,23.992,0.847,2026-06
34.125,32.125,24.349,0.443,2026-06
34.125,34.125,24.251,0.182,2026-06
34.125,122.125,20.181,0.779,2026-06
34.125,124.125,21.519,1.819,2026-06
34.125,126.125,18.912,0.046,2026-06
34.125,128.125,21.756,1.524,2026-06
34.125,130.125,22.45,1.562,2026-06
34.125,138.125,22.19,0.008,2026-06
34.125,140.125,24.156,1.326,2026-06
34.125,142.125,21.263,-1.217,2026-06
34.125,144.125,20.96,-0.961,2026-06
34.125,146.125,20.502,-1.248,2026-06
34.125,148.125,21.512,-0.072,2026-06
34.125,150.125,21.671,0.437,2026-06
34.125,152.125,21.899,0.827,2026-06
34.125,154.125,21.212,0.45,2026-06
34.125,156.125,21.614,1.2,2026-06
34.125,158.125,20.364,-0.115,2026-06
34.125,160.125,20.462,0.1,2026-06
34.125,162.125,20.617,0.396,2026-06
34.125,164.125,19.776,-0.658,2026-06
34.125,166.125,19.7,-0.516,2026-06
34.125,168.125,20.357,0.38,2026-06
34.125,170.125,20.678,0.728,2026-06
34.125,172.125,19.774,-0.228,2026-06
34.125,174.125,19.991,0.332,2026-06
34.125,176.125,20.206,0.713,2026-06
34.125,178.125,19.761,0.178,2026-06
34.125,-179.875,19.862,0.237,2026-06
34.125,-177.875,19.976,0.474,2026-06
34.125,-175.875,19.169,-0.266,2026-06
34.125,-173.875,20.91,1.331,2026-06
34.125,-171.875,20.658,1.062,2026-06
34.125,-169.875,20.341,0.651,2026-06
34.125,-167.875,21.158,1.412,2026-06
34.125,-165.875,20.485,0.774,2026-06
34.125,-163.875,21.184,1.383,2026-06
34.125,-161.875,21.141,1.162,2026-06
34.125,-159.875,21.235,1.223,2026-06
34.125,-157.875,21.494,1.397,2026-06
34.125,-155.875,21.948,1.802,2026-06
34.125,-153.875,21.846,1.664,2026-06
34.125,-151.875,22.042,1.912,2026-06
34.125,-149.875,21.795,1.785,2026-06
34.125,-147.875,21.5,1.593,2026-06
34.125,-145.875,20.847,1.135,2026-06
34.125,-143.875,20.636,1.185,2026-06
34.125,-141.875,19.997,0.733,2026-06
34.125,-139.875,19.713,0.743,2026-06
34.125,-137.875,18.887,0.267,2026-06
34.125,-135.875,18.423,0.156,2026-06
34.125,-133.875,18.461,0.594,2026-06
34.125,-131.875,17.783,0.36,2026-06
34.125,-129.875,17.458,0.532,2026-06
34.125,-127.875,16.903,0.451,2026-06
34.125,-125.875,16.809,0.893,2026-06
34.125,-123.875,16.54,1.068,2026-06
34.125,-121.875,16.603,1.863,2026-06
34.125,-119.875,16.869,1.23,2026-06
34.125,-77.875,25.818,0.259,2026-06
34.125,-75.875,27.68,0.718,2026-06
34.125,-73.875,24.516,-0.877,2026-06
34.125,-71.875,23.739,-0.678,2026-06
34.125,-69.875,24.027,-0.073,2026-06
34.125,-67.875,23.426,-0.52,2026-06
34.125,-65.875,23.26,-0.484,2026-06
34.125,-63.875,23.086,-0.616,2026-06
34.125,-61.875,23.121,-0.408,2026-06
34.125,-59.875,23.188,-0.178,2026-06
34.125,-57.875,23.618,0.551,2026-06
34.125,-55.875,24.044,1.078,2026-06
34.125,-53.875,23.49,0.678,2026-06
34.125,-51.875,23.36,0.663,2026-06
34.125,-49.875,24.139,1.448,2026-06
34.125,-47.875,24.247,1.542,2026-06
34.125,-45.875,23.85,1.223,2026-06
34.125,-43.875,23.364,0.788,2026-06
34.125,-41.875,23.861,1.404,2026-06
34.125,-39.875,23.265,0.913,2026-06
34.125,-37.875,23.957,1.709,2026-06
34.125,-35.875,23.741,1.731,2026-06
34.125,-33.875,23.136,1.194,2026-06
34.125,-31.875,23.24,1.309,2026-06
34.125,-29.875,22.552,1.062,2026-06
34.125,-27.875,22.528,1.044,2026-06
34.125,-25.875,22.33,0.983,2026-06
34.125,-23.875,22.116,0.93,2026-06
34.125,-21.875,21.98,1.05,2026-06
34.125,-19.875,21.435,0.815,2026-06
34.125,-17.875,21.071,0.743,2026-06
34.125,-15.875,20.609,0.441,2026-06
34.125,-13.875,20.402,0.415,2026-06
34.125,-11.875,20.516,0.352,2026-06
34.125,-9.875,20.903,0.319,2026-06
34.125,-7.875,22.178,0.983,2026-06
36.125,0.125,22.121,1.333,2026-06
36.125,12.125,24.416,2.81,2026-06
36.125,14.125,24.741,2.803,2026-06
36.125,16.125,24.867,2.412,2026-06
36.125,18.125,24.479,1.686,2026-06
36.125,20.125,24.29,1.589,2026-06
36.125,22.125,23.963,1.8,2026-06
36.125,24.125,22.822,0.576,2026-06
36.125,26.125,22.751,0.732,2026-06
36.125,28.125,23.956,1.244,2026-06
36.125,30.125,24.805,0.905,2026-06
36.125,32.125,25.246,0.513,2026-06
36.125,34.125,25.385,0.578,2026-06
36.125,122.125,21.07,1.558,2026-06
36.125,124.125,21.013,1.673,2026-06
36.125,126.125,20.166,1.471,2026-06
36.125,130.125,21.757,2.249,2026-06
36.125,132.125,21.802,1.898,2026-06
36.125,134.125,21.488,1.514,2026-06
36.125,136.125,21.714,1.577,2026-06
36.125,142.125,22.737,1.34,2026-06
36.125,144.125,21.152,-0.491,2026-06
36.125,146.125,22.287,1.637,2026-06
36.125,148.125,20.266,-0.376,2026-06
36.125,150.125,21.558,0.95,2026-06
36.125,152.125,22.209,2.385,2026-06
36.125,154.125,20.53,1.214,2026-06
36.125,156.125,19.383,0.504,2026-06
36.125,158.125,21.33,2.434,2026-06
36.125,160.125,21.4,2.86,2026-06
36.125,162.125,20.061,1.662,2026-06
36.125,164.125,20.85,2.469,2026-06
36.125,166.125,19.657,1.318,2026-06
36.125,168.125,19.274,0.98,2026-06
36.125,170.125,19.266,1.075,2026-06
36.125,172.125,18.941,1.06,2026-06
36.125,174.125,18.047,0.068,2026-06
36.125,176.125,18.005,0.2,2026-06
36.125,178.125,18.417,0.655,2026-06
36.125,-179.875,18.806,0.907,2026-06
36.125,-177.875,18.605,0.784,2026-06
36.125,-175.875,17.973,0.359,2026-06
36.125,-173.875,18.573,0.976,2026-06
36.125,-171.875,18.716,1.031,2026-06
36.125,-169.875,18.855,1.251,2026-06
36.125,-167.875,18.622,0.944,2026-06
36.125,-165.875,19.063,1.382,2026-06
36.125,-163.875,18.989,1.301,2026-06
36.125,-161.875,19.049,1.158,2026-06
36.125,-159.875,19.409,1.339,2026-06
36.125,-157.875,19.258,1.1,2026-06
36.125,-155.875,20.127,1.813,2026-06
36.125,-153.875,20.351,2.009,2026-06
36.125,-151.875,20.427,2.103,2026-06
36.125,-149.875,20.561,2.284,2026-06
36.125,-147.875,20.508,2.109,2026-06
36.125,-145.875,19.793,1.484,2026-06
36.125,-143.875,19.656,1.45,2026-06
36.125,-141.875,19.027,0.917,2026-06
36.125,-139.875,18.858,0.933,2026-06
36.125,-137.875,18.532,0.814,2026-06
36.125,-135.875,18.282,0.815,2026-06
36.125,-133.875,17.758,0.776,2026-06
36.125,-131.875,16.889,0.33,2026-06
36.125,-129.875,16.202,0.194,2026-06
36.125,-127.875,15.579,0.105,2026-06
36.125,-125.875,15.582,0.585,2026-06
36.125,-123.875,15.221,0.956,2026-06
36.125,-121.875,14.106,1.191,2026-06
36.125,-75.875,24.64,1.678,2026-06
36.125,-73.875,27.14,1.944,2026-06
36.125,-71.875,24.246,-0.763,2026-06
36.125,-69.875,23.516,-0.537,2026-06
36.125,-67.875,23.727,-0.425,2026-06
36.125,-65.875,22.997,-0.76,2026-06
36.125,-63.875,22.497,-1.148,2026-06
36.125,-61.875,22.928,-0.343,2026-06
36.125,-59.875,22.587,-0.424,2026-06
36.125,-57.875,22.53,-0.065,2026-06
36.125,-55.875,22.485,0.317,2026-06
36.125,-53.875,22.618,0.647,2026-06
36.125,-51.875,22.415,0.565,2026-06
36.125,-49.875,22.624,0.833,2026-06
36.125,-47.875,22.711,1.027,2026-06
36.125,-45.875,22.556,0.903,2026-06
36.125,-43.875,21.984,0.358,2026-06
36.125,-41.875,22.65,1.149,2026-06
36.125,-39.875,22.728,1.302,2026-06
36.125,-37.875,22.477,1.192,2026-06
36.125,-35.875,22.157,1.14,2026-06
36.125,-33.875,21.798,0.912,2026-06
36.125,-31.875,21.821,1.012,2026-06
36.125,-29.875,21.205,0.469,2026-06
36.125,-27.875,21.312,0.73,2026-06
36.125,-25.875,21.472,1.047,2026-06
36.125,-23.875,21.66,1.313,2026-06
36.125,-21.875,21.612,1.436,2026-06
36.125,-19.875,21.488,1.533,2026-06
36.125,-17.875,21.049,1.346,2026-06
36.125,-15.875,20.39,0.888,2026-06
36.125,-13.875,20.188,0.815,2026-06
36.125,-11.875,20.059,0.635,2026-06
36.125,-9.875,19.861,0.059,2026-06
36.125,-7.875,21.392,0.971,2026-06
36.125,-5.875,20.53,0.789,2026-06
36.125,-3.875,21.925,1.917,2026-06
36.125,-1.875,22.706,2.13,2026-06
38.125,0.125,23.158,1.578,2026-06
38.125,2.125,23.516,2.161,2026-06
38.125,4.125,23.844,2.438,2026-06
38.125,6.125,24.059,2.492,2026-06
38.125,8.125,24.232,2.911,2026-06
38.125,10.125,24.233,3.127,2026-06
38.125,12.125,23.695,2.212,2026-06
38.125,14.125,25.698,2.846,2026-06
38.125,18.125,24.143,1.663,2026-06
38.125,20.125,24.187,1.645,2026-06
38.125,24.125,22.358,0.595,2026-06
38.125,26.125,22.177,0.619,2026-06
38.125,50.125,24.381,0.587,2026-06
38.125,52.125,22.705,-0.691,2026-06
38.125,118.125,24.877,4.46,2026-06
38.125,120.125,19.856,1.287,2026-06
38.125,122.125,18.478,0.454,2026-06
38.125,124.125,18.875,0.979,2026-06
38.125,130.125,20.543,1.655,2026-06
38.125,132.125,20.805,2.096,2026-06
38.125,134.125,20.229,1.446,2026-06
38.125,136.125,20.659,1.9,2026-06
38.125,138.125,20.478,1.578,2026-06
38.125,142.125,16.592,-1.018,2026-06
38.125,144.125,19.172,0.522,2026-06
38.125,146.125,18.476,0.109,2026-06
38.125,148.125,20.499,2.191,2026-06
38.125,150.125,20.736,2.785,2026-06
38.125,152.125,19.977,2.079,2026-06
38.125,154.125,18.258,0.646,2026-06
38.125,156.125,17.693,0.622,2026-06
38.125,158.125,18.078,1.346,2026-06
38.125,160.125,17.985,1.42,2026-06
38.125,162.125,17.538,1.112,2026-06
38.125,164.125,16.693,0.541,2026-06
38.125,166.125,16.977,0.654,2026-06
38.125,168.125,16.928,0.745,2026-06
38.125,170.125,16.733,0.603,2026-06
38.125,172.125,17.89,1.885,2026-06
38.125,174.125,17.045,1.192,2026-06
38.125,176.125,17.948,2.233,2026-06
38.125,178.125,17.577,1.752,2026-06
38.125,-179.875,16.538,0.614,2026-06
38.125,-177.875,16.989,0.975,2026-06
38.125,-175.875,17.305,1.628,2026-06
38.125,-173.875,17.094,1.308,2026-06
38.125,-171.875,17.319,1.831,2026-06
38.125,-169.875,16.911,1.315,2026-06
38.125,-167.875,16.796,1.128,2026-06
38.125,-165.875,17.322,1.681,2026-06
38.125,-163.875,17.438,1.72,2026-06
38.125,-161.875,17.255,1.449,2026-06
38.125,-159.875,17.156,1.353,2026-06
38.125,-157.875,17.574,1.606,2026-06
38.125,-155.875,17.703,1.647,2026-06
38.125,-153.875,17.716,1.632,2026-06
38.125,-151.875,18.545,2.232,2026-06
38.125,-149.875,18.614,2.294,2026-06
38.125,-147.875,18.72,2.346,2026-06
38.125,-145.875,18.402,1.864,2026-06
38.125,-143.875,18.087,1.45,2026-06
38.125,-141.875,18.213,1.467,2026-06
38.125,-139.875,17.523,0.878,2026-06
38.125,-137.875,17.644,1.071,2026-06
38.125,-135.875,17.437,1.023,2026-06
38.125,-133.875,16.993,0.88,2026-06
38.125,-131.875,16.873,1.121,2026-06
38.125,-129.875,16.367,1.058,2026-06
38.125,-127.875,15.043,0.259,2026-06
38.125,-125.875,14.721,0.764,2026-06
38.125,-123.875,12.572,0.43,2026-06
38.125,-73.875,18.226,-1.574,2026-06
38.125,-71.875,20.287,-1.568,2026-06
38.125,-69.875,22.367,-0.583,2026-06
38.125,-67.875,24.728,1.473,2026-06
38.125,-65.875,23.958,-0.199,2026-06
38.125,-63.875,21.784,-2.343,2026-06
38.125,-61.875,22.202,-1.42,2026-06
38.125,-59.875,21.766,-1.246,2026-06
38.125,-57.875,22.043,-0.514,2026-06
38.125,-55.875,21.436,-0.609,2026-06
38.125,-53.875,21.704,-0.236,2026-06
38.125,-51.875,21.65,-0.014,2026-06
38.125,-49.875,21.261,-0.252,2026-06
38.125,-47.875,21.463,0.21,2026-06
38.125,-45.875,21.47,0.513,2026-06
38.125,-43.875,21.224,0.289,2026-06
38.125,-41.875,21.721,1.137,2026-06
38.125,-39.875,20.567,0.037,2026-06
38.125,-37.875,20.189,-0.232,2026-06
38.125,-35.875,21.061,0.927,2026-06
38.125,-33.875,20.731,0.683,2026-06
38.125,-31.875,20.359,0.627,2026-06
38.125,-29.875,19.689,0.169,2026-06
38.125,-27.875,19.669,0.218,2026-06
38.125,-25.875,19.903,0.691,2026-06
38.125,-23.875,20.454,1.089,2026-06
38.125,-21.875,20.696,1.395,2026-06
38.125,-19.875,20.483,1.418,2026-06
38.125,-17.875,20.366,1.476,2026-06
38.125,-15.875,20.234,1.551,2026-06
38.125,-13.875,20.002,1.408,2026-06
38.125,-11.875,19.826,1.157,2026-06
38.125,-9.875,18.787,0.281,2026-06
40.125,0.125,24.355,2.432,2026-06
40.125,2.125,24.075,2.475,2026-06
40.125,4.125,23.431,2.167,2026-06
40.125,6.125,23.73,2.679,2026-06
40.125,8.125,23.609,2.683,2026-06
40.125,10.125,24.898,3.218,2026-06
40.125,12.125,25.18,2.992,2026-06
40.125,14.125,25.441,2.877,2026-06
40.125,24.125,24.239,1.417,2026-06
40.125,26.125,21.825,0.088,2026-06
40.125,50.125,22.541,0.658,2026-06
40.125,52.125,20.029,-0.934,2026-06
40.125,120.125,19.194,0.835,2026-06
40.125,130.125,18.662,2.386,2026-06
40.125,132.125,19.954,3.617,2026-06
40.125,134.125,19.565,3.413,2026-06
40.125,136.125,18.517,2.402,2026-06
40.125,138.125,18.625,1.748,2026-06
40.125,142.125,14.592,0.538,2026-06
40.125,144.125,14.402,-0.099,2026-06
40.125,146.125,15.41,1.452,2026-06
40.125,148.125,15.984,1.543,2026-06
40.125,150.125,17.721,2.614,2026-06
40.125,152.125,16.895,1.913,2026-06
40.125,154.125,17.278,2.572,2026-06
40.125,156.125,16.56,2.661,2026-06
40.125,158.125,16.492,2.703,2026-06
40.125,160.125,15.417,1.827,2026-06
40.125,162.125,14.488,1.159,2026-06
40.125,164.125,14.689,1.21,2026-06
40.125,166.125,14.394,0.21,2026-06
40.125,168.125,15.618,1.549,2026-06
40.125,170.125,14.163,0.799,2026-06
40.125,172.125,14.888,1.389,2026-06
40.125,174.125,14.663,1.073,2026-06
40.125,176.125,14.544,0.894,2026-06
40.125,178.125,15.124,1.535,2026-06
40.125,-179.875,15.366,1.868,2026-06
40.125,-177.875,14.682,1.117,2026-06
40.125,-175.875,14.378,0.576,2026-06
40.125,-173.875,14.942,1.271,2026-06
40.125,-171.875,15.122,1.487,2026-06
40.125,-169.875,14.88,1.461,2026-06
40.125,-167.875,15.388,1.99,2026-06
40.125,-165.875,15.144,1.612,2026-06
40.125,-163.875,15.386,1.886,2026-06
40.125,-161.875,15.309,1.735,2026-06
40.125,-159.875,15.073,1.361,2026-06
40.125,-157.875,15.283,1.458,2026-06
40.125,-155.875,15.776,1.825,2026-06
40.125,-153.875,15.758,1.539,2026-06
40.125,-151.875,15.978,1.598,2026-06
40.125,-149.875,16.565,2.096,2026-06
40.125,-147.875,16.453,1.805,2026-06
40.125,-145.875,16.623,1.814,2026-06
40.125,-143.875,16.726,1.778,2026-06
40.125,-141.875,16.537,1.334,2026-06
40.125,-139.875,16.369,1.182,2026-06
40.125,-137.875,16.61,1.319,2026-06
40.125,-135.875,15.982,0.761,2026-06
40.125,-133.875,15.79,0.718,2026-06
40.125,-131.875,15.51,0.691,2026-06
40.125,-129.875,15.488,0.889,2026-06
40.125,-127.875,15.072,0.81,2026-06
40.125,-125.875,13.992,0.462,2026-06
40.125,-73.875,18.883,0.651,2026-06
40.125,-71.875,17.194,0.232,2026-06
40.125,-69.875,16.579,0.295,2026-06
40.125,-67.875,22.284,4.783,2026-06
40.125,-65.875,18.532,-0.686,2026-06
40.125,-63.875,18.883,-1.878,2026-06
40.125,-61.875,22.847,1.149,2026-06
40.125,-59.875,17.585,-3.9,2026-06
40.125,-57.875,22.531,0.674,2026-06
40.125,-55.875,21.147,-0.833,2026-06
40.125,-53.875,19.329,-1.657,2026-06
40.125,-51.875,18.543,-2.224,2026-06
40.125,-49.875,21.313,0.841,2026-06
40.125,-47.875,19.75,-0.073,2026-06
40.125,-45.875,19.234,-0.653,2026-06
40.125,-43.875,18.817,-0.971,2026-06
40.125,-41.875,20.473,0.918,2026-06
40.125,-39.875,19.59,0.394,2026-06
40.125,-37.875,19.8,0.577,2026-06
40.125,-35.875,19.505,0.365,2026-06
40.125,-33.875,18.764,-0.334,2026-06
40.125,-31.875,19.391,0.537,2026-06
40.125,-29.875,19.155,0.541,2026-06
40.125,-27.875,19.025,0.498,2026-06
40.125,-25.875,18.933,0.458,2026-06
40.125,-23.875,19.553,1.08,2026-06
40.125,-21.875,19.46,1.146,2026-06
40.125,-19.875,19.524,1.355,2026-06
40.125,-17.875,19.652,1.57,2026-06
40.125,-15.875,19.441,1.558,2026-06
40.125,-13.875,19.463,1.704,2026-06
40.125,-11.875,19.646,1.767,2026-06
40.125,-9.875,19.093,0.942,2026-06
42.125,4.125,21.675,2.504,2026-06
42.125,6.125,22.359,2.656,2026-06
42.125,8.125,23.447,2.559,2026-06
42.125,10.125,24.49,2.88,2026-06
42.125,16.125,24.032,2.029,2026-06
42.125,18.125,24.305,1.837,2026-06
42.125,28.125,22.282,1.081,2026-06
42.125,30.125,22.081,1.158,2026-06
42.125,32.125,21.917,1.227,2026-06
42.125,34.125,21.197,1.148,2026-06
42.125,36.125,21.344,0.927,2026-06
42.125,38.125,21.992,0.419,2026-06
42.125,40.125,22.557,0.703,2026-06
42.125,50.125,20.395,-0.135,2026-06
42.125,52.125,19.905,-0.466,2026-06
42.125,132.125,14.7,1.759,2026-06
42.125,134.125,13.12,1.234,2026-06
42.125,136.125,14.873,2.193,2026-06
42.125,138.125,15.506,1.584,2026-06
42.125,140.125,16.768,1.247,2026-06
42.125,142.125,13.056,0.567,2026-06
42.125,144.125,9.474,-1.361,2026-06
42.125,146.125,13.23,2.597,2026-06
42.125,148.125,12.88,2.743,2026-06
42.125,150.125,12.348,2.416,2026-06
42.125,152.125,12.222,1.29,2026-06
42.125,154.125,15.363,3.828,2026-06
42.125,156.125,14.069,3.091,2026-06
42.125,158.125,10.897,0.305,2026-06
42.125,160.125,12.09,2.009,2026-06
42.125,162.125,12.983,3.267,2026-06
42.125,164.125,11.745,2.488,2026-06
42.125,166.125,9.491,-0.127,2026-06
42.125,168.125,13.161,3.256,2026-06
42.125,170.125,12.847,1.891,2026-06
42.125,172.125,11.546,1.13,2026-06
42.125,174.125,12.068,1.303,2026-06
42.125,176.125,14.07,2.834,2026-06
42.125,178.125,14.116,3.194,2026-06
42.125,-179.875,12.336,1.343,2026-06
42.125,-177.875,12.684,1.577,2026-06
42.125,-175.875,12.36,1.296,2026-06
42.125,-173.875,12.724,1.607,2026-06
42.125,-171.875,12.518,1.387,2026-06
42.125,-169.875,12.473,1.283,2026-06
42.125,-167.875,12.585,1.314,2026-06
42.125,-165.875,12.727,1.49,2026-06
42.125,-163.875,12.584,1.169,2026-06
42.125,-161.875,12.884,1.237,2026-06
42.125,-159.875,12.558,0.866,2026-06
42.125,-157.875,13.408,1.601,2026-06
42.125,-155.875,13.402,1.39,2026-06
42.125,-153.875,13.596,1.31,2026-06
42.125,-151.875,13.705,1.217,2026-06
42.125,-149.875,14.051,1.384,2026-06
42.125,-147.875,14.648,1.865,2026-06
42.125,-145.875,14.847,1.83,2026-06
42.125,-143.875,14.643,1.487,2026-06
42.125,-141.875,14.733,1.312,2026-06
42.125,-139.875,14.92,1.278,2026-06
42.125,-137.875,15.639,1.762,2026-06
42.125,-135.875,15.107,1.127,2026-06
42.125,-133.875,15.188,1.129,2026-06
42.125,-131.875,14.673,0.727,2026-06
42.125,-129.875,14.837,0.826,2026-06
42.125,-127.875,15.07,1.07,2026-06
42.125,-125.875,13.739,0.005,2026-06
42.125,-81.875,18.033,0.488,2026-06
42.125,-69.875,14.411,0.5,2026-06
42.125,-67.875,12.728,0.547,2026-06
42.125,-65.875,11.55,0.546,2026-06
42.125,-63.875,14.761,1.426,2026-06
42.125,-61.875,12.737,-1.881,2026-06
42.125,-59.875,12.578,-3.141,2026-06
42.125,-57.875,11.881,-4.906,2026-06
42.125,-55.875,14.805,-1.948,2026-06
42.125,-53.875,16.844,0.282,2026-06
42.125,-51.875,12.93,-2.831,2026-06
42.125,-49.875,12.422,-0.84,2026-06
42.125,-47.875,14.371,-1.001,2026-06
42.125,-45.875,17.952,-0.737,2026-06
42.125,-43.875,19.069,0.26,2026-06
42.125,-41.875,18.536,0.198,2026-06
42.125,-39.875,18.432,0.342,2026-06
42.125,-37.875,18.491,0.608,2026-06
42.125,-35.875,18.127,0.177,2026-06
42.125,-33.875,17.711,-0.153,2026-06
42.125,-31.875,18.015,0.213,2026-06
42.125,-29.875,17.644,0.057,2026-06
42.125,-27.875,17.685,0.192,2026-06
42.125,-25.875,17.904,0.494,2026-06
42.125,-23.875,18.257,0.898,2026-06
42.125,-21.875,18.344,1.073,2026-06
42.125,-19.875,18.334,1.104,2026-06
42.125,-17.875,18.519,1.331,2026-06
42.125,-15.875,18.638,1.469,2026-06
42.125,-13.875,18.744,1.677,2026-06
42.125,-11.875,18.693,1.872,2026-06
42.125,-9.875,18.63,1.604,2026-06
44.125,14.125,24.266,2.334,2026-06
44.125,30.125,21.142,0.668,2026-06
44.125,32.125,21.175,1.007,2026-06
44.125,34.125,21.241,0.683,2026-06
44.125,36.125,21.754,0.844,2026-06
44.125,38.125,21.717,0.456,2026-06
44.125,48.125,20.891,-1.317,2026-06
44.125,50.125,21.598,0.36,2026-06
44.125,136.125,10.213,0.124,2026-06
44.125,138.125,12.691,1.038,2026-06
44.125,140.125,15.328,2.002,2026-06
44.125,144.125,12.172,2.647,2026-06
44.125,146.125,8.732,0.557,2026-06
44.125,148.125,7.305,0.791,2026-06
44.125,150.125,10.184,3.087,2026-06
44.125,152.125,9.192,2.139,2026-06
44.125,154.125,8.48,1.042,2026-06
44.125,156.125,10.159,2.197,2026-06
44.125,158.125,9.033,1.08,2026-06
44.125,160.125,10.015,1.869,2026-06
44.125,162.125,10.196,2.37,2026-06
44.125,164.125,10.055,2.524,2026-06
44.125,166.125,8.773,1.443,2026-06
44.125,168.125,8.767,1.741,2026-06
44.125,170.125,8.935,1.514,2026-06
44.125,172.125,9.674,1.863,2026-06
44.125,174.125,10.904,2.88,2026-06
44.125,176.125,11.184,2.52,2026-06
44.125,178.125,10.944,2.274,2026-06
44.125,-179.875,11.307,2.611,2026-06
44.125,-177.875,10.537,1.736,2026-06
44.125,-175.875,10.591,1.623,2026-06
44.125,-173.875,10.154,1.101,2026-06
44.125,-171.875,10.976,1.759,2026-06
44.125,-169.875,10.716,1.432,2026-06
44.125,-167.875,10.258,0.908,2026-06
44.125,-165.875,10.543,1.007,2026-06
44.125,-163.875,10.808,1.029,2026-06
44.125,-161.875,10.893,1.071,2026-06
44.125,-159.875,11.052,0.971,2026-06
44.125,-157.875,11.177,0.882,2026-06
44.125,-155.875,11.364,0.956,2026-06
44.125,-153.875,11.782,1.101,2026-06
44.125,-151.875,12.33,1.45,2026-06
44.125,-149.875,12.364,1.281,2026-06
44.125,-147.875,12.722,1.468,2026-06
44.125,-145.875,13.273,1.756,2026-06
44.125,-143.875,12.85,1.06,2026-06
44.125,-141.875,12.883,0.89,2026-06
44.125,-139.875,13.301,1.096,2026-06
44.125,-137.875,13.555,1.118,2026-06
44.125,-135.875,13.613,0.82,2026-06
44.125,-133.875,13.767,0.786,2026-06
44.125,-131.875,13.355,0.141,2026-06
44.125,-129.875,13.636,0.347,2026-06
44.125,-127.875,14.369,0.642,2026-06
44.125,-125.875,14.701,0.53,2026-06
44.125,-81.875,10.409,-0.71,2026-06
44.125,-67.875,9.852,0.266,2026-06
44.125,-63.875,9.157,-0.675,2026-06
44.125,-61.875,9.223,-0.951,2026-06
44.125,-59.875,8.363,-0.896,2026-06
44.125,-57.875,7.479,-2.316,2026-06
44.125,-55.875,9.285,-1.521,2026-06
44.125,-53.875,9.458,-0.952,2026-06
44.125,-51.875,9.286,-0.154,2026-06
44.125,-49.875,8.054,-0.165,2026-06
44.125,-47.875,8.18,-2.043,2026-06
44.125,-45.875,14.996,1.847,2026-06
44.125,-43.875,15.01,-0.545,2026-06
44.125,-41.875,16.127,-0.676,2026-06
44.125,-39.875,15.435,-1.299,2026-06
44.125,-37.875,15.724,-0.706,2026-06
44.125,-35.875,16.252,-0.246,2026-06
44.125,-33.875,16.148,-0.441,2026-06
44.125,-31.875,16.627,-0.045,2026-06
44.125,-29.875,16.669,0.127,2026-06
44.125,-27.875,16.618,0.165,2026-06
44.125,-25.875,16.675,0.236,2026-06
44.125,-23.875,16.936,0.454,2026-06
44.125,-21.875,16.518,0.209,2026-06
44.125,-19.875,17.157,0.776,2026-06
44.125,-17.875,17.043,0.667,2026-06
